completionCode
FfYgtgXraxJGDnO6

type,trialNo,title,content,trialText,trialTextPos,stim1,stim2,stim3,stimFormat,button1,button2,button3,button4,button5,button6,button7,button8,button9,button10,button11,random,randomBlock,key,feedbackCorrect,feedbackIncorrect,game,stim_type,offer,orderPres,orderFile,timestamp,response,RT,RTkeys,correct
test,38,na,na,<i>How likely do you think is this brand to reciprocate half of the share?,above,AB13,na,na,.jpg,0,10,20,30,40,50,60,70,80,90,100,1,1,na,na,na,trust,brand,na,49,41,105626,5,2495,,0
test,42,na,na,<i>How likely do you think is this brand to reciprocate half of the share?,above,AB17,na,na,.jpg,0,10,20,30,40,50,60,70,80,90,100,1,1,na,na,na,trust,brand,na,50,45,107023,8,1390,,0
test,50,na,na,<i>How likely do you think is this brand to reciprocate half of the share?,above,AB25,na,na,.jpg,0,10,20,30,40,50,60,70,80,90,100,1,1,na,na,na,trust,brand,na,51,53,108442,6,1413,,0
test,27,na,na,<i>How likely do you think is this person to reciprocate half of the share?,above,AF09NES,na,na,.jpg,0,10,20,30,40,50,60,70,80,90,100,1,1,na,na,na,trust,human,na,52,30,109993,8,1543,,0
test,41,na,na,<i>How likely do you think is this brand to reciprocate half of the share?,above,AB16,na,na,.jpg,0,10,20,30,40,50,60,70,80,90,100,1,1,na,na,na,trust,brand,na,53,44,111495,9,1495,,0
test,97,na,na,<i>The computer says: <br><br> <b>£75</b> for them <br><b>£25</b> for you,above,AC01,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,computer,2,54,100,122074,2,1545,,1
test,86,na,na,<i>This brand says: <br><br> <b>£60</b> for them <br><b>£40</b> for you,above,AB05,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,3,55,89,123929,2,1401,,1
test,94,na,na,<i>The computer says: <br><br> <b>£75</b> for them <br><b>£25</b> for you,above,AC01,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,computer,2,56,97,125018,2,969,,1
test,77,na,na,<i>This brand says: <br><br> <b>£60</b> for them <br><b>£40</b> for you,above,AB02,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,3,57,80,125947,2,820,,1
test,72,na,na,<i>This brand says: <br><br> <b>£90</b> for them <br><b>£10</b> for you,above,AB01,na,na,.jpg,Reject,Accept,na,na,na,na,na,na,na,na,na,1,1,2,You have accepted the offer! The money is split as proposed by the Proposer,You have rejected the offer! You both get £0.,ultimatum,brand,1,58,75,127494,1,1428,,0
